ServiceNo,Operator,Direction,StopSequence,BusStopCode
59,SBST,2,1,99009
59,SBST,2,2,99131
59,SBST,2,3,99049
59,SBST,2,4,99039
59,SBST,2,5,99029
59,SBST,2,6,99019
59,SBST,2,7,98079
59,SBST,2,8,98069
59,SBST,2,9,98059
59,SBST,2,10,98239
59,SBST,2,11,98049
59,SBST,2,12,98039
59,SBST,2,13,98029
59,SBST,2,14,98019
59,SBST,2,15,76249
59,SBST,2,16,76239
59,SBST,2,17,76039
59,SBST,2,18,76109
59,SBST,2,19,76099
59,SBST,2,20,76089
59,SBST,2,21,76079
59,SBST,2,22,75059
59,SBST,2,23,75069
59,SBST,2,24,75349
59,SBST,2,25,84609
59,SBST,2,26,84639
59,SBST,2,27,84619
59,SBST,2,28,84629
59,SBST,2,29,84479
59,SBST,2,30,84469
59,SBST,2,31,84481
59,SBST,2,32,84701
59,SBST,2,33,72031
59,SBST,2,34,72041
59,SBST,2,35,72051
59,SBST,2,36,71091
59,SBST,2,37,72019
59,SBST,2,40,52321
59,SBST,2,41,52501
59,SBST,2,42,52131
59,SBST,2,43,52141
59,SBST,2,44,52151
59,SBST,2,45,52161
59,SBST,2,46,52171
59,SBST,2,47,52441
59,SBST,2,48,52369
59,SBST,2,49,52039
59,SBST,2,50,53219
59,SBST,2,51,53229
59,SBST,2,52,53009
5N,SBST,1,1,02099
5N,SBST,1,2,02101
5N,SBST,1,3,02051
5N,SBST,1,4,02061
5N,SBST,1,5,04167
5N,SBST,1,6,04249
5N,SBST,1,7,05029
5N,SBST,1,8,04222
5N,SBST,1,9,04211
5N,SBST,1,10,04331
5N,SBST,1,11,13109
5N,SBST,1,12,13211
5N,SBST,1,13,06151
5N,SBST,1,14,06141
5N,SBST,1,15,06131
5N,SBST,1,16,13121
5N,SBST,1,17,13141
5N,SBST,1,18,13191
5N,SBST,1,19,09048
5N,SBST,1,20,09038
5N,SBST,1,21,08138
5N,SBST,1,22,08057
5N,SBST,1,23,08079
5N,SBST,1,24,07011
5N,SBST,1,25,07021
5N,SBST,1,26,40011
5N,SBST,1,38,41119
5N,SBST,1,39,41109
5N,SBST,1,40,11119
5N,SBST,1,41,11109
5N,SBST,1,42,11099
5N,SBST,1,43,11231
5N,SBST,1,44,11261
5N,SBST,1,53,17249
5N,SBST,1,54,17161
5N,SBST,1,55,17171
5N,SBST,1,56,17181
5N,SBST,1,57,20101
5N,SBST,1,64,28311
5N,SBST,1,65,28321
5N,SBST,1,66,28331
5N,SBST,1,67,28451
5N,SBST,1,68,28461
5N,SBST,1,69,28491
5N,SBST,1,70,28501
5N,SBST,1,71,28511
5N,SBST,1,72,28521
5N,SBST,1,73,28401
5N,SBST,1,74,28531
5N,SBST,1,75,21249
5N,SBST,1,76,21429
5N,SBST,1,77,21391
5N,SBST,1,78,21369
5N,SBST,1,79,22491
5N,SBST,1,80,22501
5N,SBST,1,81,22511
5N,SBST,1,82,22531
5N,SBST,1,83,22231
5N,SBST,1,84,22359
5N,SBST,1,85,27331
5N,SBST,1,86,27341
5N,SBST,1,87,27351
5N,SBST,1,88,27361
5N,SBST,1,89,27271
5N,SBST,1,90,27131
5N,SBST,1,91,27141
5N,SBST,1,92,27159
6,GAS,1,1,77009
6,GAS,1,2,78109
6,GAS,1,3,78119
6,GAS,1,4,78129
6,GAS,1,5,78139
6,GAS,1,6,78149
6,GAS,1,7,98109
6,GAS,1,8,98031
6,GAS,1,9,98041
6,GAS,1,10,98121
6,GAS,1,11,98131
6,GAS,1,12,98141
6,GAS,1,13,98151
6,GAS,1,14,98161
6,GAS,1,15,98171
6,GAS,1,16,98181
6,GAS,1,17,98199
6,GAS,1,18,98209
6,GAS,1,19,98219
6,GAS,1,20,98229
6,GAS,1,21,98149
6,GAS,1,22,98139
6,GAS,1,23,98129
6,GAS,1,24,98049
6,GAS,1,25,98039
6,GAS,1,26,98101
6,GAS,1,27,78141
6,GAS,1,28,78131
6,GAS,1,29,78121
6,GAS,1,30,78111
6,GAS,1,31,78101
6,GAS,1,32,77009
60,SBST,1,1,82009
60,SBST,1,2,82061
60,SBST,1,3,83101
60,SBST,1,4,83111
60,SBST,1,5,72011
60,SBST,1,6,72021
60,SBST,1,7,72061
60,SBST,1,8,72071
60,SBST,1,9,84501
60,SBST,1,10,84511
60,SBST,1,11,84499
60,SBST,1,12,84489
60,SBST,1,13,84459
60,SBST,1,14,84539
60,SBST,1,15,84361
60,SBST,1,16,84309
60,SBST,1,17,84009
60,SBST,1,18,84301
60,SBST,1,19,84369
60,SBST,1,20,84451
60,SBST,1,21,84481
60,SBST,1,22,84491
60,SBST,1,23,84501
60,SBST,1,24,84511
60,SBST,1,25,72079
60,SBST,1,26,72069
60,SBST,1,27,72029
60,SBST,1,28,72019
60,SBST,1,29,83119
60,SBST,1,30,83109
60,SBST,1,31,82069
60,SBST,1,32,82221
60,SBST,1,33,82009
60A,SBST,1,1,82009
60A,SBST,1,2,82061
60A,SBST,1,3,83101
60A,SBST,1,4,83111
60A,SBST,1,5,72011
60A,SBST,1,6,72021
60A,SBST,1,7,72061
60A,SBST,1,8,72071
60A,SBST,1,9,84501
60A,SBST,1,10,84511
61,SMRT,1,1,43009
61,SMRT,1,2,43179
61,SMRT,1,3,43189
61,SMRT,1,4,43199
61,SMRT,1,5,43209
61,SMRT,1,6,42199
61,SMRT,1,7,42189
61,SMRT,1,8,42179
61,SMRT,1,9,42169
61,SMRT,1,10,42159
61,SMRT,1,11,42259
61,SMRT,1,12,42089
61,SMRT,1,13,42149
61,SMRT,1,14,12109
61,SMRT,1,15,12099
61,SMRT,1,16,12089
61,SMRT,1,17,12079
61,SMRT,1,18,12069
61,SMRT,1,19,12119
61,SMRT,1,20,12059
61,SMRT,1,21,12049
61,SMRT,1,22,12039
61,SMRT,1,23,12029
61,SMRT,1,24,11299
61,SMRT,1,25,11289
61,SMRT,1,26,11279
61,SMRT,1,27,11269
61,SMRT,1,28,11419
61,SMRT,1,29,11409
61,SMRT,1,30,11179
61,SMRT,1,31,11169
61,SMRT,1,32,11161
61,SMRT,1,33,11459
61,SMRT,1,34,11449
61,SMRT,1,36,11059
61,SMRT,1,37,11049
61,SMRT,1,38,11039
61,SMRT,1,39,11029
61,SMRT,1,40,11519
61,SMRT,1,41,18019
61,SMRT,1,42,15059
61,SMRT,1,43,15049
61,SMRT,1,44,14189
61,SMRT,1,45,14179
61,SMRT,1,46,14169
61,SMRT,1,47,14159
61,SMRT,1,48,14139
61,SMRT,1,49,14129
61,SMRT,1,50,14119
61,SMRT,1,51,14011
61,SMRT,1,52,14239
61,SMRT,1,53,14229
61,SMRT,1,54,10391
61,SMRT,1,55,10049
61,SMRT,1,56,10017
61,SMRT,1,57,10018
61,SMRT,1,58,05013
61,SMRT,1,59,05023
61,SMRT,1,60,04222
61,SMRT,1,61,04142
61,SMRT,1,62,01012
61,SMRT,1,63,01113
61,SMRT,1,64,01121
61,SMRT,1,65,01211
61,SMRT,1,66,01311
61,SMRT,1,67,07371
61,SMRT,1,68,60011
61,SMRT,1,69,60021
61,SMRT,1,70,60031
61,SMRT,1,71,60229
61,SMRT,1,72,60159
61,SMRT,1,74,60161
61,SMRT,1,75,60211
61,SMRT,1,76,70101
61,SMRT,1,77,70111
61,SMRT,1,78,70039
61,SMRT,1,79,70151
61,SMRT,1,80,70161
61,SMRT,1,81,70171
61,SMRT,1,82,70181
61,SMRT,1,83,70191
61,SMRT,1,84,70371
61,SMRT,1,85,71161
61,SMRT,1,86,71151
61,SMRT,1,87,71141
61,SMRT,1,88,71121
61,SMRT,1,89,71131
61,SMRT,1,90,71091
61,SMRT,1,91,72019
61,SMRT,1,92,83119
61,SMRT,1,93,83109
61,SMRT,1,94,82069
61,SMRT,1,95,82221
61,SMRT,1,97,82009
61,SMRT,2,1,82009
61,SMRT,2,2,82061
61,SMRT,2,3,83101
61,SMRT,2,4,83111
61,SMRT,2,5,72011
61,SMRT,2,6,71099
61,SMRT,2,7,71139
61,SMRT,2,8,71129
61,SMRT,2,9,71149
61,SMRT,2,10,71159
61,SMRT,2,11,71169
61,SMRT,2,12,70379
61,SMRT,2,13,70201
61,SMRT,2,14,70211
61,SMRT,2,15,70221
61,SMRT,2,17,70231
61,SMRT,2,18,70241
61,SMRT,2,19,70021
61,SMRT,2,20,70031
61,SMRT,2,21,70119
61,SMRT,2,22,70109
61,SMRT,2,23,60219
61,SMRT,2,24,60179
61,SMRT,2,25,60221
61,SMRT,2,26,60039
61,SMRT,2,27,60029
61,SMRT,2,28,60019
61,SMRT,2,29,07369
61,SMRT,2,30,07379
61,SMRT,2,31,01339
61,SMRT,2,32,01329
61,SMRT,2,33,01229
61,SMRT,2,34,01139
61,SMRT,2,35,01039
61,SMRT,2,36,01029
61,SMRT,2,37,04167
61,SMRT,2,38,04249
61,SMRT,2,39,05029
61,SMRT,2,40,05199
61,SMRT,2,41,05189
61,SMRT,2,42,05259
61,SMRT,2,43,05239
61,SMRT,2,44,10021
61,SMRT,2,45,10041
61,SMRT,2,46,10399
61,SMRT,2,47,14221
61,SMRT,2,48,14231
61,SMRT,2,49,14019
61,SMRT,2,50,14141
61,SMRT,2,51,14121
61,SMRT,2,52,14131
61,SMRT,2,53,14151
61,SMRT,2,54,14161
61,SMRT,2,55,14171
61,SMRT,2,56,15041
61,SMRT,2,57,15051
61,SMRT,2,58,18011
61,SMRT,2,59,11511
61,SMRT,2,60,11021
61,SMRT,2,61,11031
61,SMRT,2,62,11441
61,SMRT,2,63,11451
61,SMRT,2,64,11171
61,SMRT,2,65,11401
61,SMRT,2,66,11261
61,SMRT,2,67,11271
61,SMRT,2,68,11281
61,SMRT,2,69,11291
61,SMRT,2,70,12021
61,SMRT,2,71,12031
61,SMRT,2,72,12041
61,SMRT,2,73,12051
61,SMRT,2,74,12111
61,SMRT,2,75,12061
61,SMRT,2,76,12071
61,SMRT,2,77,12081
61,SMRT,2,78,12091
61,SMRT,2,79,12101
61,SMRT,2,80,42141
61,SMRT,2,81,42071
61,SMRT,2,82,42151
61,SMRT,2,83,42161
61,SMRT,2,84,42171
61,SMRT,2,85,42181
61,SMRT,2,86,42191
61,SMRT,2,87,43201
61,SMRT,2,88,43191
61,SMRT,2,89,43181
61,SMRT,2,90,43171
61,SMRT,2,91,43009
62,GAS,1,1,65009
62,GAS,1,2,65201
62,GAS,1,3,65151
62,GAS,1,4,65161
62,GAS,1,5,65171
62,GAS,1,6,65529
62,GAS,1,7,67529
62,GAS,1,8,67519
62,GAS,1,9,67509
62,GAS,1,10,64409
62,GAS,1,11,64069
62,GAS,1,12,64071
62,GAS,1,13,64039
62,GAS,1,14,64371
62,GAS,1,15,64381
62,GAS,1,16,64391
62,GAS,1,17,63351
62,GAS,1,18,63341
62,GAS,1,19,63249
62,GAS,1,20,63139
62,GAS,1,21,63261
62,GAS,1,22,63271
62,GAS,1,23,63281
62,GAS,1,24,63291
62,GAS,1,25,63301
62,GAS,1,26,62221
62,GAS,1,27,62049
62,GAS,1,28,62039
62,GAS,1,29,62029
62,GAS,1,30,62019
62,GAS,1,31,70309
62,GAS,1,32,70299
62,GAS,1,33,70289
62,GAS,1,34,70149
62,GAS,1,35,70139
62,GAS,1,36,70129
62,GAS,1,37,70039
62,GAS,1,38,70029
62,GAS,1,39,70019
62,GAS,1,40,81099
62,GAS,1,41,81089
62,GAS,1,42,80089
62,GAS,1,43,80069
62,GAS,1,44,80049
62,GAS,1,45,80051
62,GAS,1,46,80071
62,GAS,1,47,80091
62,GAS,1,48,81081
62,GAS,1,49,81091
62,GAS,1,50,70011
62,GAS,1,51,70021
62,GAS,1,52,70031
62,GAS,1,53,70121
62,GAS,1,54,70131
62,GAS,1,55,70141
62,GAS,1,56,70281
62,GAS,1,57,70291
62,GAS,1,58,70301
62,GAS,1,59,62011
62,GAS,1,60,62021
62,GAS,1,61,62031
62,GAS,1,62,62041
62,GAS,1,63,62229
62,GAS,1,64,63309
62,GAS,1,65,63299
62,GAS,1,66,63289
62,GAS,1,67,63279
62,GAS,1,68,63269
62,GAS,1,69,63131
62,GAS,1,70,63241
62,GAS,1,71,63349
62,GAS,1,72,63359
62,GAS,1,73,64399
62,GAS,1,74,64389
62,GAS,1,75,64379
62,GAS,1,76,64031
62,GAS,1,77,64079
62,GAS,1,78,64061
62,GAS,1,79,64401
62,GAS,1,80,67501
62,GAS,1,81,67511
62,GAS,1,82,67521
62,GAS,1,83,65521
62,GAS,1,84,65179
62,GAS,1,85,65169
62,GAS,1,86,65159
62,GAS,1,87,65209
62,GAS,1,88,65009
62A,GAS,1,1,65009
62A,GAS,1,2,65201
62A,GAS,1,3,65151
62A,GAS,1,4,65161
62A,GAS,1,5,65171
62A,GAS,1,6,65529
62A,GAS,1,7,67529
62A,GAS,1,8,67519
62A,GAS,1,9,67509
62A,GAS,1,10,64409
62A,GAS,1,11,64069
62A,GAS,1,12,64071
62A,GAS,1,13,64039
62A,GAS,1,14,64371
62A,GAS,1,15,64381
62A,GAS,1,16,64391
62A,GAS,1,17,63351
62A,GAS,1,18,63341
62A,GAS,1,19,63249
62A,GAS,1,20,63139
62A,GAS,1,21,63261
62A,GAS,1,22,63271
62A,GAS,1,23,63281
62A,GAS,1,24,63291
62A,GAS,1,25,63301
62A,GAS,1,26,62221
62A,GAS,1,27,62049
62A,GAS,1,28,62039
62A,GAS,1,29,62029
62A,GAS,1,30,62019
62A,GAS,1,31,70309
62A,GAS,1,32,70299
62A,GAS,1,33,70289
62A,GAS,1,34,70149
62A,GAS,1,35,70139
62A,GAS,1,36,70129
62A,GAS,1,37,70039
62A,GAS,1,38,70029
62A,GAS,1,39,70019
62A,GAS,1,40,81099
62A,GAS,1,41,81089
63,SBST,1,1,82009
63,SBST,1,2,82061
63,SBST,1,3,83101
63,SBST,1,4,83111
63,SBST,1,5,72011
63,SBST,1,6,71099
63,SBST,1,7,71139
63,SBST,1,8,71101
63,SBST,1,9,71111
63,SBST,1,10,71201
63,SBST,1,11,71211
63,SBST,1,12,71221
63,SBST,1,13,71169
63,SBST,1,14,70379
63,SBST,1,15,70201
63,SBST,1,16,70211
63,SBST,1,17,70221
63,SBST,1,18,70231
63,SBST,1,19,70241
63,SBST,1,20,70019
63,SBST,1,21,81099
63,SBST,1,22,81089
63,SBST,1,23,80089
63,SBST,1,24,80069
63,SBST,1,25,80049
63,SBST,1,26,80039
63,SBST,1,27,80029
63,SBST,1,28,01339
63,SBST,1,29,01329
63,SBST,1,30,01229
63,SBST,1,31,01139
63,SBST,1,32,01039
63,SBST,1,33,01029
63,SBST,1,34,04168
63,SBST,1,35,04249
63,SBST,1,36,05029
63,SBST,1,38,05131
63,SBST,1,39,05039
63,SBST,1,40,05019
63,SBST,1,41,06011
63,SBST,1,42,06051
63,SBST,1,43,10141
63,SBST,1,44,10151
63,SBST,1,45,10161
63,SBST,1,46,10171
63,SBST,1,47,10181
63,SBST,1,48,10191
63,SBST,1,49,10481
63,SBST,1,50,10459
63,SBST,1,51,10429
63,SBST,1,52,10419
63,SBST,1,53,10409
63,SBST,1,54,10599
63,SBST,1,55,10401
63,SBST,1,56,10411
63,SBST,1,57,10421
63,SBST,1,58,10451
63,SBST,1,59,10489
63,SBST,1,60,10199
63,SBST,1,61,10189
63,SBST,1,62,10179
63,SBST,1,63,10169
63,SBST,1,64,10149
63,SBST,1,65,06049
63,SBST,1,66,06029
63,SBST,1,67,05013
63,SBST,1,68,05023
63,SBST,1,69,04222
63,SBST,1,70,04142
63,SBST,1,71,01012
63,SBST,1,72,01112
63,SBST,1,73,01121
63,SBST,1,74,01211
63,SBST,1,75,01311
63,SBST,1,76,80011
63,SBST,1,77,80031
63,SBST,1,78,80051
63,SBST,1,79,80071
63,SBST,1,80,80091
63,SBST,1,81,81081
63,SBST,1,82,81091
63,SBST,1,83,70011
63,SBST,1,84,70151
63,SBST,1,85,70161
63,SBST,1,86,70171
63,SBST,1,87,70181
63,SBST,1,88,70191
63,SBST,1,89,70371
63,SBST,1,90,71161
63,SBST,1,91,71229
63,SBST,1,92,71219
63,SBST,1,93,71209
63,SBST,1,94,71119
63,SBST,1,95,71109
63,SBST,1,96,71131
63,SBST,1,97,71091
63,SBST,1,98,72019
63,SBST,1,99,83119
63,SBST,1,100,83109
63,SBST,1,101,82069
63,SBST,1,102,82221
63,SBST,1,103,82009
63M,SBST,1,1,82009
63M,SBST,1,2,82061
63M,SBST,1,3,83101
63M,SBST,1,4,83111
63M,SBST,1,5,72011
63M,SBST,1,6,71099
63M,SBST,1,7,71139
63M,SBST,1,8,71101
63M,SBST,1,9,71111
63M,SBST,1,10,71201
63M,SBST,1,11,71211
63M,SBST,1,12,71221
63M,SBST,1,13,71169
63M,SBST,1,14,70379
63M,SBST,1,15,70201
63M,SBST,1,16,70211
63M,SBST,1,17,70221
63M,SBST,1,18,70171
63M,SBST,1,19,70181
63M,SBST,1,20,70191
63M,SBST,1,21,70371
63M,SBST,1,22,71161
63M,SBST,1,23,71229
63M,SBST,1,24,71219
63M,SBST,1,25,71209
63M,SBST,1,26,71119
63M,SBST,1,27,71109
63M,SBST,1,28,71131
63M,SBST,1,29,71091
63M,SBST,1,30,72019
63M,SBST,1,31,83119
63M,SBST,1,32,83109
63M,SBST,1,33,82069
63M,SBST,1,34,82221
63M,SBST,1,35,82009
64,SBST,1,1,80289
64,SBST,1,2,80249
64,SBST,1,3,80231
64,SBST,1,4,81091
64,SBST,1,5,70011
64,SBST,1,6,70021
64,SBST,1,7,70031
64,SBST,1,8,70119
64,SBST,1,9,70109
64,SBST,1,10,60219
64,SBST,1,11,60179
64,SBST,1,12,60159
64,SBST,1,13,60139
64,SBST,1,14,60119
64,SBST,1,15,60099
64,SBST,1,16,07329
64,SBST,1,17,07319
64,SBST,1,18,07419
64,SBST,1,19,07529
64,SBST,1,20,07517
64,SBST,1,21,04029
64,SBST,1,22,08041
64,SBST,1,24,08019
64,SBST,1,25,04329
64,SBST,1,26,06161
64,SBST,1,27,06151
64,SBST,1,28,06141
64,SBST,1,29,10221
64,SBST,1,30,10231
64,SBST,1,31,10389
64,SBST,1,32,10171
64,SBST,1,33,10181
64,SBST,1,34,10191
64,SBST,1,35,10201
64,SBST,1,36,10281
64,SBST,1,37,10291
64,SBST,1,38,11541
64,SBST,1,39,11551
64,SBST,1,40,11561
64,SBST,1,41,11579
64,SBST,1,42,11589
64,SBST,1,43,11599
64,SBST,1,44,11609
64,SBST,1,45,11029
64,SBST,1,46,11521
64,SBST,1,47,11531
64,SBST,1,48,10299
64,SBST,1,49,10209
64,SBST,1,50,10199
64,SBST,1,51,10189
64,SBST,1,52,10179
64,SBST,1,53,10381
64,SBST,1,54,10239
64,SBST,1,55,10229
64,SBST,1,56,06149
64,SBST,1,57,06159
64,SBST,1,58,06169
64,SBST,1,59,04321
64,SBST,1,60,04311
64,SBST,1,61,08011
64,SBST,1,62,08058
64,SBST,1,63,08079
64,SBST,1,64,07011
64,SBST,1,65,07021
64,SBST,1,66,07031
64,SBST,1,67,07111
64,SBST,1,68,07211
64,SBST,1,69,07221
64,SBST,1,70,60101
64,SBST,1,71,60121
64,SBST,1,72,60141
64,SBST,1,73,60161
64,SBST,1,74,60211
64,SBST,1,75,70101
64,SBST,1,76,70111
64,SBST,1,77,70039
64,SBST,1,78,70029
64,SBST,1,79,70019
64,SBST,1,80,80239
64,SBST,1,81,80229
64,SBST,1,82,80289
65,SBST,1,1,75009
65,SBST,1,2,76059
65,SBST,1,3,76069
65,SBST,1,4,75059
65,SBST,1,5,75069
65,SBST,1,6,75349
65,SBST,1,7,84609
65,SBST,1,8,84639
65,SBST,1,9,84619
65,SBST,1,10,84629
65,SBST,1,11,84479
65,SBST,1,12,84469
65,SBST,1,13,84481
65,SBST,1,14,84491
65,SBST,1,15,72079
65,SBST,1,16,72069
65,SBST,1,17,72029
65,SBST,1,18,71099
65,SBST,1,19,71139
65,SBST,1,20,71129
65,SBST,1,21,71149
65,SBST,1,22,71159
65,SBST,1,23,71169
65,SBST,1,24,70379
65,SBST,1,25,70201
65,SBST,1,26,70211
65,SBST,1,27,70221
65,SBST,1,28,70231
65,SBST,1,29,70241
65,SBST,1,30,70021
65,SBST,1,31,70031
65,SBST,1,32,70119
65,SBST,1,33,70109
65,SBST,1,34,60219
65,SBST,1,35,60179
65,SBST,1,36,60159
65,SBST,1,37,60139
65,SBST,1,38,60119
65,SBST,1,39,60099
65,SBST,1,40,07329
65,SBST,1,41,07319
65,SBST,1,42,07419
65,SBST,1,43,07529
65,SBST,1,44,07517
65,SBST,1,45,04029
65,SBST,1,46,08041
65,SBST,1,47,08031
65,SBST,1,48,08111
65,SBST,1,49,08121
65,SBST,1,50,09059
65,SBST,1,51,09022
65,SBST,1,52,13199
65,SBST,1,53,13159
65,SBST,1,54,13069
65,SBST,1,55,13059
65,SBST,1,56,10519
65,SBST,1,57,10389
65,SBST,1,58,10379
65,SBST,1,59,10369
65,SBST,1,60,14039
65,SBST,1,61,14029
65,SBST,1,62,14019
65,SBST,1,63,14141
65,SBST,1,64,14009
65,SBST,2,1,14009
65,SBST,2,2,14129
65,SBST,2,3,14119
65,SBST,2,4,14011
65,SBST,2,5,14021
65,SBST,2,6,14379
65,SBST,2,7,14031
65,SBST,2,8,10361
65,SBST,2,9,10371
65,SBST,2,10,10381
65,SBST,2,11,13051
65,SBST,2,12,13063
65,SBST,2,13,13141
65,SBST,2,14,13191
65,SBST,2,15,09048
65,SBST,2,16,09038
65,SBST,2,17,08138
65,SBST,2,18,08058
65,SBST,2,19,08079
65,SBST,2,20,07011
65,SBST,2,21,07021
65,SBST,2,22,07031
65,SBST,2,23,07111
65,SBST,2,24,07211
65,SBST,2,25,07221
65,SBST,2,26,60101
65,SBST,2,27,60121
65,SBST,2,28,60141
65,SBST,2,29,60161
65,SBST,2,30,60211
65,SBST,2,31,70101
65,SBST,2,32,70111
65,SBST,2,33,70039
65,SBST,2,34,70151
65,SBST,2,35,70161
65,SBST,2,36,70171
65,SBST,2,37,70181
65,SBST,2,38,70191
65,SBST,2,39,70371
65,SBST,2,40,71161
65,SBST,2,41,71151
65,SBST,2,42,71141
65,SBST,2,43,71121
65,SBST,2,44,71131
65,SBST,2,45,71091
65,SBST,2,46,72021
65,SBST,2,47,72061
65,SBST,2,48,72071
65,SBST,2,49,84499
65,SBST,2,50,84489
65,SBST,2,51,84461
65,SBST,2,52,84471
65,SBST,2,53,84621
65,SBST,2,54,84611
65,SBST,2,55,84631
65,SBST,2,56,84601
65,SBST,2,57,75341
65,SBST,2,58,75061
65,SBST,2,59,75051
65,SBST,2,60,76061
65,SBST,2,61,76051
65,SBST,2,62,75009
651,TTS,1,1,27461
651,TTS,1,2,27451
651,TTS,1,3,27441
651,TTS,1,4,27381
651,TTS,1,5,27391
651,TTS,1,6,27409
651,TTS,1,7,27419
651,TTS,1,8,27429
651,TTS,1,9,22239
651,TTS,1,10,22539
651,TTS,1,11,03241
651,TTS,1,12,03111
651,TTS,1,13,03071
651,TTS,1,14,03381
651,TTS,1,15,03391
651,TTS,2,1,03539
651,TTS,2,2,03529
651,TTS,2,3,03129
651,TTS,2,4,03218
651,TTS,2,5,22531
651,TTS,2,6,22231
651,TTS,2,7,27421
651,TTS,2,8,27411
651,TTS,2,9,27401
651,TTS,2,10,27399
651,TTS,2,11,27389
651,TTS,2,12,27449
651,TTS,2,13,27459
651,TTS,2,14,27469
652,SMRT,1,1,56021
652,SMRT,1,2,56031
652,SMRT,1,3,56191
652,SMRT,1,4,56201
652,SMRT,1,5,55129
652,SMRT,1,6,55119
652,SMRT,1,7,54209
652,SMRT,1,8,54199
652,SMRT,1,9,54189
652,SMRT,1,10,54221
652,SMRT,1,11,54231
652,SMRT,1,12,54271
652,SMRT,1,13,54281
652,SMRT,1,14,54389
652,SMRT,1,15,54379
652,SMRT,1,16,54609
652,SMRT,1,18,08057
652,SMRT,1,19,08069
652,SMRT,1,20,04179
652,SMRT,1,21,02049
652,SMRT,1,22,02119
652,SMRT,1,23,03019
652,SMRT,1,24,03059
652,SMRT,1,25,03129
652,SMRT,1,26,03218
652,SMRT,2,1,03241
652,SMRT,2,2,03111
652,SMRT,2,3,03071
652,SMRT,2,4,03031
652,SMRT,2,5,03011
652,SMRT,2,6,02111
652,SMRT,2,7,04111
652,SMRT,2,8,04121
652,SMRT,2,9,08041
652,SMRT,2,10,08031
652,SMRT,2,12,54601
652,SMRT,2,13,54371
652,SMRT,2,14,54381
652,SMRT,2,15,54289
652,SMRT,2,16,54279
652,SMRT,2,17,54239
652,SMRT,2,18,54229
652,SMRT,2,19,54181
652,SMRT,2,20,54191
652,SMRT,2,21,54201
652,SMRT,2,22,55111
652,SMRT,2,23,55121
652,SMRT,2,24,56209
652,SMRT,2,25,56199
652,SMRT,2,26,56039
652,SMRT,2,27,56029
653,SMRT,1,1,43811
653,SMRT,1,2,43821
653,SMRT,1,3,43279
653,SMRT,1,4,43268
653,SMRT,1,5,43259
653,SMRT,1,6,43249
653,SMRT,1,7,43239
653,SMRT,1,8,43449
653,SMRT,1,9,43439
653,SMRT,1,10,43429
653,SMRT,1,11,43179
653,SMRT,1,12,43189
653,SMRT,1,13,43619
653,SMRT,1,14,43629
653,SMRT,1,15,42319
653,SMRT,1,20,03241
653,SMRT,1,21,03111
653,SMRT,1,22,03071
653,SMRT,1,23,03381
653,SMRT,1,24,03391
653,SMRT,2,1,03539
653,SMRT,2,2,03529
653,SMRT,2,3,03129
653,SMRT,2,4,03218
653,SMRT,2,9,42311
653,SMRT,2,10,43621
653,SMRT,2,11,43611
653,SMRT,2,12,43181
653,SMRT,2,13,43171
653,SMRT,2,14,43421
653,SMRT,2,15,43431
653,SMRT,2,16,43441
653,SMRT,2,17,43231
653,SMRT,2,18,43241
653,SMRT,2,19,43251
653,SMRT,2,20,43811
653,SMRT,2,21,43821
653,SMRT,2,22,43279
653,SMRT,2,23,43268
654,SBST,1,1,67319
654,SBST,1,2,67429
654,SBST,1,3,67439
654,SBST,1,4,67259
654,SBST,1,5,67231
654,SBST,1,6,67221
654,SBST,1,7,67131
654,SBST,1,8,67141
654,SBST,1,9,67151
654,SBST,1,10,03539
654,SBST,1,11,03529
654,SBST,1,12,03129
654,SBST,1,13,03218
654,SBST,2,1,03241
654,SBST,2,2,03111
654,SBST,2,3,03071
654,SBST,2,4,03381
654,SBST,2,5,03391
654,SBST,2,6,67159
654,SBST,2,7,67139
654,SBST,2,8,67229
654,SBST,2,9,67239
654,SBST,2,10,67251
654,SBST,2,11,67431
654,SBST,2,12,67421
654,SBST,2,13,67311
655,SBST,1,1,20129
655,SBST,1,2,20239
655,SBST,1,3,20219
655,SBST,1,4,20209
655,SBST,1,5,20181
655,SBST,1,6,20191
655,SBST,1,7,20149
655,SBST,1,8,20139
655,SBST,1,9,20289
655,SBST,1,10,20299
655,SBST,1,11,17079
655,SBST,1,12,17069
655,SBST,1,13,17049
655,SBST,1,14,17039
655,SBST,1,15,17389
655,SBST,1,16,17029
655,SBST,1,17,17019
655,SBST,1,18,03241
655,SBST,1,19,03111
655,SBST,1,20,03071
655,SBST,1,21,03381
655,SBST,1,22,03391
655,SBST,2,1,03539
655,SBST,2,2,03529
655,SBST,2,3,03129
655,SBST,2,4,03218
655,SBST,2,5,17011
655,SBST,2,6,17021
655,SBST,2,7,17381
655,SBST,2,8,17031
655,SBST,2,9,17041
655,SBST,2,10,17061
655,SBST,2,11,17071
655,SBST,2,12,20291
655,SBST,2,13,20281
655,SBST,2,14,20131
655,SBST,2,15,20141
655,SBST,2,16,20199
655,SBST,2,17,20189
655,SBST,2,18,20201
655,SBST,2,19,20211
655,SBST,2,20,20231
655,SBST,2,21,20121
656,SMRT,1,1,58121
656,SMRT,1,2,58401
656,SMRT,1,3,58411
656,SMRT,1,4,58341
